spkid,targetname,datetime_jd,e,a,incl,q,M,pha,H,diameter,albedo,moid
20000142,142 Polana (A875 BA),2460390.5,0.1338716856827932,2.419342458412711,2.238621150152141,2.095461005261048,152.2204792547363,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460420.5,0.1337704334101341,2.419593780305956,2.238643793290081,2.095923671637964,160.0493923173504,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460450.5,0.1336588023503915,2.419857900291666,2.238713952685244,2.096422591480549,167.8766118833049,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460480.5,0.1335434680336628,2.420118741499894,2.238845175143296,2.096927691706735,175.7019238009636,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460510.5,0.1334273988897653,2.420367165349206,2.23905214803707,2.097423870118466,183.5228140819436,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460540.5,0.1333086553147799,2.420601926163178,2.239329403932765,2.097914738333999,191.3396665669866,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460570.5,0.1331930751155196,2.420806433350661,2.23966959517236,2.098371780233252,199.1536341551335,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460600.5,0.1330872482050069,2.420962071865854,2.240056523740195,2.098762891712535,206.9641542069891,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460630.5,0.132995679622491,2.421058918347295,2.240455451643442,2.099068542095603,214.7726687163819,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460660.5,0.1329271560638659,2.421078518109704,2.240854831655288,2.099251436090062,222.5791033374934,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460690.5,0.1328840284720956,2.421009364233278,2.241243360175898,2.099295886945292,230.3808965543298,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460720.5,0.1328601548687108,2.420864506033961,2.241594975436587,2.099228072846124,238.1788585906638,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460750.5,0.1328498842079135,2.420658119308529,2.241907249768762,2.099073968451445,245.9742320403252,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460780.5,0.1328441701924314,2.420408847826087,2.24216408062557,2.098871642910211,253.7682167864069,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460810.5,0.132834907416192,2.420153743029418,2.242340893353977,2.098672844641155,261.566439709724,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460840.5,0.1328223405328223,2.419916005688839,2.242453078356447,2.098497097920408,269.3728073428279,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460870.5,0.1328073456199019,2.419701279506934,2.242512772546221,2.098347175382538,277.1874072117574,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460900.5,0.1327921623680236,2.419523990045648,2.242532901308147,2.098230167506177,285.0118361685585,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460930.5,0.1327812097008156,2.419384256049948,2.242547988399862,2.098135487800528,292.8448752584471,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460960.5,0.1327727448838412,2.419264996613089,2.242562005203252,2.098052542411372,300.6825303497167,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2460990.5,0.1327653237931645,2.419169727905873,2.242568246309417,2.097987875669828,308.5248504786393,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2461020.5,0.1327602922568812,2.419101755240662,2.242573743942844,2.097941099215778,316.3717228166133,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2461050.5,0.1327554247459352,2.419050392126307,2.242571984808996,2.097908329837759,324.2215234532092,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2461080.5,0.1327539185004878,2.419025558015194,2.242565250204863,2.097890436235847,332.0752153416402,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2461110.5,0.1327616715673589,2.419036994650784,2.242562638799674,2.097881599657665,339.932093275372,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2461140.5,0.1327758120264474,2.41906995860565,2.242562850047831,2.097875980503,347.7893897581448,N,10.53,54.812,0.047,1.09
20000142,142 Polana (A875 BA),2461170.5,0.1327957717975647,2.419122404403576,2.242563029411556,2.097873177638022,355.6462761792875,N,10.53,54.812,0.047,1.09
20000143,143 Adria (A875 DA),2457540.5,0.0742146104695734,2.760487093063948,11.44857117584213,2.555618618745922,212.3713136662893,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457570.5,0.0742377934634038,2.760430688268315,11.44858822930762,2.55550240496261,218.8154900418314,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457600.5,0.0742634228140313,2.7603647661623,11.44862573821144,2.555370630411835,225.2566328740288,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457630.5,0.0742837471139676,2.76030899999411,11.44868153564823,2.555262904282138,231.6968812352705,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457660.5,0.0742975452078383,2.760276591883184,11.44873364930652,2.555194817011605,238.1411797303014,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457690.5,0.074308991176758,2.76026050355777,11.44877472772167,2.555148330153342,244.5893815071404,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457720.5,0.0743180103922612,2.760269218310011,11.4487774419791,2.555131501858209,251.0438230030607,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457750.5,0.0743293740884871,2.760300679756762,11.44873077886045,2.555129257934416,257.5049545646209,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457780.5,0.0743470067307613,2.760332149313412,11.44867756727204,2.555109716429271,263.966001504878,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457810.5,0.0743668331012631,2.760364155687756,11.44862551349706,2.555084615223015,270.42552146738,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457840.5,0.0743867409359197,2.760402714823754,11.44857014912945,2.55506535319735,276.8848043231129,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457870.5,0.0744048703444887,2.76044221223194,11.44851741575928,2.55505186733737,283.3424277353877,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457900.5,0.074419398378463,2.760501837130397,11.4484000366265,2.555066951188512,289.8042345519398,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457930.5,0.0744355404751782,2.76060305629477,11.4481635824359,2.555116075762041,296.2759688345231,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457960.5,0.0744575736373076,2.760740395409019,11.4478150205043,2.555182364124363,302.7552100968651,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2457990.5,0.0744875753640998,2.760916147428651,11.44733629667176,2.5552621978231,309.2417130447731,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458020.5,0.0745289188234119,2.761130260731694,11.44674534286762,2.555346207668755,315.7336515488486,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458050.5,0.0745773858202297,2.76135491924248,11.44609184449888,2.555420288043544,322.2239030238146,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458080.5,0.0746266720709995,2.761574627667644,11.44536517080266,2.555487503529098,328.7116058827623,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458110.5,0.0746753530221777,2.761786621479503,11.44457367383404,2.555549230548593,335.1981768864727,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458140.5,0.074718140099051,2.761969652050738,11.44376341783827,2.555600416639483,341.6817973961879,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458170.5,0.0747514991019281,2.762112192969986,11.44297022249042,2.555640165857766,348.1642303968463,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458200.5,0.0747773818768465,2.762215989280214,11.44226622865616,2.555664709423475,354.646251685325,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458230.5,0.074791257232553,2.762263859495733,11.44173056932198,2.555670672636003,1.125394677633395,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458260.5,0.0747885297818168,2.762243077959044,11.44139774687889,2.555658979258487,7.60294409752616,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458290.5,0.0747703183648764,2.762158999806307,11.44127590196321,2.555631492016381,14.08052598327953,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458320.5,0.0747342445576822,2.762007974139638,11.44134342114605,2.555591394730018,20.55953349895708,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458350.5,0.0746828205822154,2.761795825246334,11.44156679858899,2.55553712314475,27.04450792548542,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458380.5,0.0746271830263021,2.761553370573711,11.44191237461139,2.555466421751005,33.53617801432807,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458410.5,0.0745737527249404,2.761303787172816,11.44234062970899,2.555383001349749,40.03168191820492,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458440.5,0.0745276732599958,2.761063469856995,11.442818978298,2.555287833725383,46.52910674131573,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458470.5,0.0744946831906209,2.760859208118335,11.44329264923402,2.555189876075652,53.02251783064451,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458500.5,0.0744708676537706,2.760699513384306,11.44370484123479,2.555107825291234,59.50698472006541,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458530.5,0.0744505787544609,2.760570571697072,11.44404504646038,2.555044494941691,65.98473406007199,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458560.5,0.0744324048633987,2.760467584396623,11.44430846153842,2.554999343542526,72.45708905295011,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458590.5,0.0744128343937897,2.760383807609294,11.44451107491671,2.554975824470365,78.92573819744005,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458620.5,0.074392871824608,2.760303888669747,11.44469339184724,2.554956955282971,85.39539375828022,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458650.5,0.0743768866783735,2.760232370592629,11.44484503952836,2.554934880359083,91.86464821898812,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458680.5,0.0743630034805573,2.760181212050437,11.44494814832311,2.554925846971762,98.32983311615196,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458710.5,0.0743501796307102,2.76014842146754,11.44500216078945,2.554930890524008,104.7912158532799,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458740.5,0.0743373470323214,2.760140467881577,11.44498223462114,2.554958948062711,111.2465573617373,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458770.5,0.0743189247782353,2.760161958702833,11.44491457061199,2.555029689718251,117.6961140961442,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458800.5,0.0742965725807765,2.760193605086116,11.44485495234436,2.55512068056884,124.145789094352,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458830.5,0.0742749452035283,2.760225240129831,11.44480381784378,2.555209661669792,130.5967286412969,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458860.5,0.0742531395707328,2.760260432204069,11.44476661938438,2.555302429080049,137.0481693976763,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458890.5,0.0742346072734664,2.760290721105076,11.44473796998748,2.555381623463248,143.5006182124483,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458920.5,0.0742199766903633,2.760320821337521,11.4446719079303,2.555449874319926,149.9499197087038,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458950.5,0.0742003266203674,2.760371808756811,11.44457002149332,2.555551318953401,156.393963597256,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2458980.5,0.0741730987669704,2.760444335822823,11.44445808329427,2.555693625461113,162.8355784835218,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459010.5,0.0741385725916571,2.760535690910706,11.44434672490688,2.555873515198263,169.2760799000799,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459040.5,0.0740943659543807,2.760650043599889,11.4442664906978,2.556101428997422,175.7191156117504,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459070.5,0.0740480712530599,2.760769010363959,11.44422560876728,2.556339389971289,182.1681402243601,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459100.5,0.0740074100765098,2.760875084873814,11.44420389552103,2.556549870297539,188.6205883509452,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459130.5,0.0739712218408984,2.760972167021266,11.44419454803156,2.55673968235799,195.0749948486311,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459160.5,0.0739415665499299,2.761054545187148,11.44419248619381,2.556897846786206,201.5296542200169,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459190.5,0.07391675560404,2.76112186677635,11.44420083171346,2.557028696556872,207.9807088119225,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459220.5,0.0738885913221968,2.761195432055825,11.44422311887841,2.557174591215935,214.4308197238973,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459250.5,0.073857715888887,2.761277610771967,11.44425264283437,2.557335953505226,220.8830236998101,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459280.5,0.0738269635068422,2.761359285250309,11.44428864349359,2.557496514068855,227.3358665435015,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459310.5,0.0737958034452201,2.761446713945967,11.44431536441239,2.557663535019161,233.7916231710983,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459340.5,0.0737689360159133,2.761529957378683,11.44433113428646,2.557814830646787,240.2493094365624,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459370.5,0.0737476527293175,2.761591357114308,11.44436577299518,2.557930476729557,246.7028672929577,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459400.5,0.0737270984384469,2.761640797487459,11.44441535515663,2.558033034559469,253.1535394341817,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459430.5,0.0737061937228717,2.761684222854374,11.44447186117778,2.558130990523271,259.6032451108387,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459460.5,0.0736834788619879,2.761719032589587,11.44453176682598,2.558225966629021,266.0512830304773,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459490.5,0.073658641127134,2.761763977744702,11.44454237222319,2.558336196030158,272.5035032298102,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459520.5,0.0736369180637668,2.761823868252162,11.4444861447863,2.558451670359123,278.9617387446334,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459550.5,0.0736200550321961,2.761879465403209,11.44439694237214,2.558549747167933,285.4201442999814,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459580.5,0.0736079320173351,2.761928709773523,11.44428587869569,2.558628849067788,291.8775383186537,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459610.5,0.0736003404688792,2.76196342562961,11.44419353166787,2.558681977140679,298.330987393536,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459640.5,0.0735901622121679,2.761960683402621,11.44415346428236,2.558707548687392,304.7753800775042,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459670.5,0.0735733027406003,2.761929154807807,11.44412529058456,2.558724904953043,311.215100098694,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459700.5,0.0735517478619883,2.761884024433451,11.44408485962672,2.558742627044268,317.6547406364579,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459730.5,0.0735243062843541,2.761821130847849,11.44402404083057,2.558760148120791,324.0945658683385,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459760.5,0.0734953545958095,2.761757266315862,11.44392079139032,2.558780936720424,330.5384146004243,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459790.5,0.0734715941709221,2.761707428953307,11.44380181507556,2.558800381514428,336.986454896686,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459820.5,0.0734489192830174,2.761653556701584,11.44370036023324,2.558813087527752,343.4345125121125,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459850.5,0.0734252803036985,2.761591287330822,11.44361645102031,2.558820672974305,349.8827187483493,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459880.5,0.0734015725645272,2.761524320929626,11.44355502550902,2.558824093098203,356.3311590100722,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459910.5,0.0733718932601253,2.761436037392702,11.44351129915748,2.558824247212462,2.780272837002441,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459940.5,0.0733383182484267,2.761332333272764,11.44347829754041,2.558820863825535,9.233299839384182,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2459970.5,0.0733087056048509,2.761235339236268,11.44346595152884,2.558812750646486,15.68968173006358,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460000.5,0.0732818593650462,2.761141979725144,11.44348103267525,2.558800361480001,22.14779837934465,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460030.5,0.0732594122045017,2.761057589978762,11.44352360913064,2.55878413387414,28.60682129765776,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460060.5,0.0732436050419656,2.760994962639891,11.44357757883253,2.558769738073439,35.063113564349,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460090.5,0.0732261997273398,2.760934722970394,11.44363101372601,2.558761965512017,41.51740966442283,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460120.5,0.0732040196263793,2.760862480827564,11.44369320082074,2.55875624959533,47.97379866194647,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460150.5,0.0731801862236996,2.760785171470529,11.44376577459218,2.558750398498687,54.43256384075598,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460180.5,0.073154006433243,2.760694100604276,11.44386979187071,2.558738266608455,60.89642026958725,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460210.5,0.0731298788567668,2.760589322531009,11.44402452854735,2.558707759801032,67.3668651024059,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460240.5,0.0731133236353309,2.760495333620089,11.444192427237,2.558666344899303,73.83751373236521,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460270.5,0.0731018492006772,2.76041946290551,11.44434758737971,2.558627695597577,80.30502599540246,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460300.5,0.0730936957181373,2.760363028022278,11.44446775923908,2.558597892780422,86.76834316273518,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460330.5,0.0730861075146908,2.760338061713838,11.44451142108168,2.558595697358526,93.22373917079518,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460360.5,0.0730735611539322,2.760334139500693,11.44450926569978,2.558626693952602,99.67487076051128,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460390.5,0.0730571932642558,2.760333639591533,11.44449776726552,2.558671411410067,106.1272983883961,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460420.5,0.0730389709372684,2.76034110294914,11.4444573736021,2.55872862935389,112.5795033749134,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460450.5,0.0730185144314494,2.760354914719472,11.44440123992684,2.558797899543106,119.0324082001504,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460480.5,0.0729983725643509,2.760371271873176,11.44431576221738,2.558868661353047,125.4862010700314,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460510.5,0.0729755951430668,2.760409128364258,11.44414751457634,2.558966629383522,131.9352438860292,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460540.5,0.0729437705644732,2.760478298049854,11.44391681753156,2.559118602428697,138.3800469982725,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460570.5,0.0729029168586363,2.760571666388146,11.44365275808366,2.559317939711144,144.8242705231687,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460600.5,0.0728522913223047,2.760692174014227,11.44336001323754,2.559569423501737,151.2679019039098,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460630.5,0.0727926653755491,2.760834444503021,11.44307659360702,2.559865946627022,157.7143677602707,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460660.5,0.0727312069090248,2.760981455391688,11.44280566328284,2.560171941887615,164.1651891601843,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460690.5,0.0726683655775149,2.761136856855134,11.44252065304132,2.560489554331635,170.6157885198832,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460720.5,0.0726000150082885,2.761310500561513,11.44223295760852,2.560839316778202,177.0650443281359,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460750.5,0.0725245439250345,2.761504727415189,11.44195874901541,2.561227856512575,183.5125649025876,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460780.5,0.0724346991191776,2.761735517707693,11.44172506563182,2.56169003643579,189.9574072165067,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460810.5,0.0723257199768834,2.762014485037896,11.44157991189415,2.562249798820949,196.4047526876508,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460840.5,0.0722033684403378,2.762328607232061,11.44155655623055,2.562879177050799,202.8580080616446,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460870.5,0.072071723040973,2.762666284393279,11.44168122378816,2.563556165089852,209.315966069425,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460900.5,0.07193560034477,2.763015545709374,11.44197707093323,2.564256363666839,215.7788456952761,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460930.5,0.0718038118193342,2.763347699793967,11.44247170154301,2.564928801566571,222.2419603088524,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460960.5,0.0716771291255912,2.763643713746105,11.44319854497144,2.565553666418797,228.6978099713133,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2460990.5,0.0715539919004518,2.763897669745459,11.44416031461577,2.566129758270816,235.1448159842176,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2461020.5,0.0714371845570133,2.764092277111152,11.44533842383619,2.566633306978548,241.5803998519406,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2461050.5,0.0713259456390712,2.764215142553368,11.44668340011503,2.567054883560909,248.0016768325751,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2461080.5,0.0712213981568375,2.76426577782154,11.44809662937931,2.567390904247992,254.4108064420858,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2461110.5,0.0711282878290915,2.764231131336938,11.44950099822719,2.56761610380107,260.8060296208059,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2461140.5,0.0710450342244284,2.764103765595498,11.45083959865598,2.567727918968894,267.1845996378772,N,9.32,95.377,0.044,1.59
20000143,143 Adria (A875 DA),2461170.5,0.0709692043487356,2.763899437656226,11.4520513906811,2.567747693665845,273.5504574186087,N,9.32,95.377,0.044,1.59
20000144,144 Vibilia (A875 LA),2457540.5,0.2344800673299098,2.65670250370942,4.805665414916789,2.033758721764095,127.0586775358565,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457570.5,0.2344111790205705,2.657025165466233,4.805533154948341,2.034188763741966,133.8488571926462,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457600.5,0.2343386247370707,2.657339098816898,4.805461339951589,2.034621908940099,140.6363223611099,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457630.5,0.2342696896391551,2.657630941060517,4.805470653704497,2.035028565322853,147.4201392368641,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457660.5,0.2342033070761703,2.65790192263259,4.805579962671603,2.035412502467926,154.1993028282448,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457690.5,0.2341400795463283,2.658143424612993,4.805804340764356,2.035765511728558,160.9747263088291,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457720.5,0.2340825102602469,2.658345835143041,4.8061498372969,2.036073568912886,167.7465351705293,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457750.5,0.2340289795514349,2.658507413746798,4.806615638657925,2.03633963657771,174.515982501195,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457780.5,0.2339852684532188,2.658612477914897,4.807188499681605,2.036536323556902,181.2857629195066,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457810.5,0.2339605915155709,2.658641985704937,4.807845660004916,2.036624534101278,188.0563567229596,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457840.5,0.2339570032661235,2.658592807956694,4.808565910957924,2.036596401702277,194.827949991946,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457870.5,0.2339767261308688,2.6584622524522,4.809319659755507,2.036443958080938,201.6010293247604,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457900.5,0.2340174334348242,2.658253723680035,4.810075778639592,2.036176009845869,208.3743099274022,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457930.5,0.234067763782836,2.65799165735386,4.810811904777594,2.035841493963608,215.1480968399693,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457960.5,0.2341207750595438,2.657697595773933,4.811498531590325,2.035475374777453,221.9243734427887,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2457990.5,0.234171989231169,2.657385227161532,4.812112987590334,2.035100042363594,228.7037758623196,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2458020.5,0.2342158496597682,2.657075959339303,4.812648431580478,2.034746655912104,235.4878474876533,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2458050.5,0.2342548649381117,2.656778379082279,4.813093660798899,2.034415118719864,242.2780181017397,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2458080.5,0.2342917333837074,2.656485626055022,4.813450744375184,2.034093004017687,249.0729503887277,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2458110.5,0.2343235791461558,2.656203623194001,4.813734808475176,2.033792483266196,255.8720865467396,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2458140.5,0.2343504345838332,2.655938412766693,4.813947541808393,2.033518091506922,262.6756180960178,N,8.05,142.38,0.0597,1.03
20000144,144 Vibilia (A875 LA),2458170.5,0.2343708471103249,2.655686889497772,4.814099611046549,2.033271303546395,269.4824824039341,N,8.05,142.38,0.0597,1.03
